name,price,review_score,review_title,number_of_reviews,star_rating,kms_from_centre,location_score,room_type,bed_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
Sheraton Tribeca New York Hotel,US$337,7.9,Good,3274,4.0,,,Standard King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
Royalton New York,US$375,7.5,Good,3093,4.0,,9.4,Standard Queen Room,1 large double bed,False,True,True,4,2,2025-02-02
Renaissance New York Chelsea Hotel,US$487,8.1,Very good,1198,4.0,,,"Guest Room, 1 King",1 extra-large double bed,False,True,False,4,2,2025-02-02
The Herald by LuxUrban,US$397,7.7,Good,8944,3.0,,9.6,King Room with Roll-in Shower - Mobility Access/Non-Smoking,1 extra-large double bed,False,False,True,4,2,2025-02-02
LUMA Hotel - Times Square,US$529,8.9,Fabulous,4175,4.0,,9.7,URBAN Two Queen Beds ADA Hearing/Visual,2 large double beds,False,True,False,4,2,2025-02-02
Aura Hotel Times Square Newly Renovated,US$447,7.6,Good,447,4.0,,9.3,Standard Full,1 single bed,False,True,True,4,2,2025-02-02
Executive Hotel Le Soleil New York,US$537,8.6,Fabulous,4532,4.0,,9.5,Executive Queen Room,1 large double bed,False,True,True,4,2,2025-02-02
Hilton Garden Inn West 35th Street,US$388,8.2,Very good,3056,3.0,,9.5,King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
Moxy NYC Lower East Side,US$567,8.0,Very good,1241,4.0,,,King Room  - No View,1 extra-large double bed,True,True,False,4,2,2025-02-02
"voco Times Square South New York, an IHG Hotel",US$372,8.1,Very good,3797,4.0,,,Standard Room with Full Bed and Tub - Mobility Accessible,1 double bed,False,True,False,4,2,2025-02-02
Chambers powered by Sonder,US$500,8.1,Very good,685,4.0,,9.6,Queen Room,1 large double bed,False,True,True,4,2,2025-02-02
"Holiday Inn Express - Wall Street, an IHG Hotel",US$354,7.8,Good,1894,3.0,,,Standard Room,1 extra-large double bed,True,False,True,4,2,2025-02-02
Hotel Belleclaire Central Park,US$435,8.1,Very good,5084,4.0,,9.3,Deluxe 1 Queen Bed,1 large double bed,True,True,False,4,2,2025-02-02
Arlo SoHo,US$352,8.1,Very good,2084,4.0,,,Urban Queen Courtyard,1 large double bed,False,False,True,4,2,2025-02-02
Four Points by Sheraton New York Downtown,US$418,7.8,Good,1988,3.0,,,"Guest room, 2 Double",2 double beds,False,True,False,4,2,2025-02-02
Hilton Garden Inn New York Times Square South,US$387,8.2,Very good,4032,3.0,,,King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
Hotel AKA NoMad,US$627,8.3,Very good,663,4.0,,9.3,Double Room,1 large double bed,False,True,False,4,2,2025-02-02
"Kimpton Theta New York - Times Square, an IHG Hotel",US$467,8.1,Very good,1490,5.0,,,King Room,1 extra-large double bed,False,True,False,4,2,2025-02-02
Motto by Hilton New York City Chelsea,US$475,8.5,Very good,3142,4.0,,9.4,King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
Hampton Inn Manhattan-35th St Empire State Bldg,US$394,8.2,Very good,6702,3.0,,9.6,King Room - Non-Smoking,1 extra-large double bed,True,False,True,4,2,2025-02-02
Refinery Hotel - New York,US$637,8.6,Fabulous,600,5.0,,9.4,Studio Queen Room,1 large double bed,False,True,True,4,2,2025-02-02
Freehand New York,US$402,8.0,Very good,2236,4.0,,,King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
Best Western Premier Herald Square,US$267,7.8,Good,675,3.0,,,King Room - Non-Smoking,1 extra-large double bed,False,True,True,4,2,2025-02-02
Doubletree By Hilton New York Times Square West,US$415,6.8,Review score,11271,4.0,,,King Bed with City View,1 extra-large double bed,False,False,True,4,2,2025-02-02
Delta Hotels by Marriott New York Times Square,US$402,7.8,Good,4181,4.0,,,King Room,1 extra-large double bed,False,True,False,4,2,2025-02-02
AC Hotel by Marriott New York Downtown,US$337,8.4,Very good,1629,4.0,,,King Room with River View and Adapted Tub - Mobility Accessible,1 extra-large double bed,False,True,False,4,2,2025-02-02
"InterContinental New York Barclay Hotel, an IHG Hotel",US$670,8.1,Very good,1589,5.0,,,Classic Room,,False,True,False,4,2,2025-02-02
The Belvedere Hotel,US$338,7.9,Good,5919,3.0,,9.4,Standard King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
Cambria Hotel New York - Chelsea,US$404,7.9,Good,4004,4.0,,,King Bed Room,1 double bed,False,True,True,4,2,2025-02-02
NH Collection New York Madison Avenue,US$563,8.5,Very good,1972,4.0,,9.5,Superior Room,1 large double bed,False,False,True,4,2,2025-02-02
"EVEN Hotel New York - Midtown East, an IHG Hotel",US$428,8.1,Very good,1309,4.0,,9.3,Standard King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
Mint House at 70 Pine,US$504,9.2,Superb,979,4.0,,,Queen Room,1 large double bed,False,False,True,4,2,2025-02-02
Arlo NoMad,US$425,8.4,Very good,2275,4.0,,9.4,Essential Queen,1 large double bed,False,False,True,4,2,2025-02-02
Hilton Garden Inn New York/Midtown Park Avenue,US$364,8.1,Very good,2214,3.0,,9.3,King Bed with City View,1 extra-large double bed,False,False,True,4,2,2025-02-02
Courtyard by Marriott New York Manhattan/Central Park,US$567,8.2,Very good,5517,4.0,,9.5,King or Queen Room with City View,1 large double bed,False,True,False,4,2,2025-02-02
Moxy NYC Chelsea,US$498,8.3,Very good,3098,4.0,,9.3,King Room,1 extra-large double bed,False,True,False,4,2,2025-02-02
DoubleTree by Hilton Hotel New York City - Chelsea,US$343,7.1,Good,3603,4.0,,,King Room - Non-Smoking,1 extra-large double bed,False,False,True,4,2,2025-02-02
SoHo 54,US$349,7.6,Good,3959,3.0,,,SoHo King,1 extra-large double bed,False,True,False,4,2,2025-02-02
Aloft New York Chelsea,US$377,8.3,Very good,158,4.0,,,King Room,1 extra-large double bed,False,True,False,4,2,2025-02-02
Hyatt Place New York Chelsea,US$493,7.9,Good,17999,4.0,,,King Room with Sofa Bed,"2 beds (1 extra-large double, 1 sofa bed)",True,True,False,4,2,2025-02-02
Virgin Hotels New York City,US$737,8.3,Very good,1418,4.0,,,Chamber King ADA,1 extra-large double bed,False,True,True,4,2,2025-02-02
La Quinta by Wyndham Time Square South,US$404,8.5,Very good,4315,3.0,,9.3,King Room - Non-Smoking,1 extra-large double bed,True,True,False,4,2,2025-02-02
Courtyard New York Manhattan/Times Square,US$533,8.1,Very good,3030,3.0,,9.5,King Room with Adapted Tub - Mobility and Hearing Accessible,1 extra-large double bed,False,True,False,4,2,2025-02-02
DoubleTree by Hilton New York Midtown Fifth Ave,US$428,7.6,Good,1702,4.0,,9.4,King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
DoubleTree by Hilton New York Times Square South,US$403,8.2,Very good,6583,4.0,,,Queen Room with Two Queen Beds,2 large double beds,False,True,False,4,2,2025-02-02
Hilton Garden Inn New York Manhattan Midtown East,US$395,7.4,Good,1364,3.0,,,Queen Room with Two Queen Beds,2 large double beds,False,False,True,4,2,2025-02-02
Hotel 57 by LuxUrban,US$388,7.0,Good,5033,4.0,,,Queen Room - Non-Smoking,1 large double bed,False,False,True,4,2,2025-02-02
"Hotel 50 Bowery, part of JdV by Hyatt",US$446,8.5,Very good,961,4.0,,,King Room,1 extra-large double bed,False,True,False,4,2,2025-02-02
MOXY NYC Times Square,US$394,8.1,Very good,5955,4.0,,9.4,Double Room,1 double bed,True,False,True,4,2,2025-02-02
New York Hilton Midtown,US$476,7.4,Good,2015,3.0,,9.4,Urban 1 Queen Bed,1 large double bed,False,False,True,4,2,2025-02-02
Millennium Hotel Broadway Times Square,US$504,7.4,Good,7887,4.0,,9.4,Queen Room with Bath Tub - Hearing/Mobility Accessible,1 large double bed,False,True,False,4,2,2025-02-02
The FIDI Hotel,US$357,8.1,Very good,1459,4.0,,,Standard Queen,1 large double bed,False,True,False,4,2,2025-02-02
"EVEN Hotel New York - Times Square South, an IHG Hotel",US$412,8.4,Very good,543,4.0,,,King Room - Hearing Accessible/Non-Smoking,1 extra-large double bed,False,False,True,4,2,2025-02-02
Eurostars Wall Street,US$300,7.9,Good,1345,4.0,,,Queen Room,1 large double bed,False,True,False,4,2,2025-02-02
The Westin New York Grand Central,US$556,8.4,Very good,721,4.0,,9.3,"Traditional Double, Guest room, 2 Double",2 double beds,False,False,True,4,2,2025-02-02
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,US$495,7.9,Good,4899,4.0,,9.5,King Room,1 extra-large double bed,True,True,False,4,2,2025-02-02
Pod Times Square,US$372,8.2,Very good,23069,3.0,,9.4,Full Pod ADA,1 double bed,False,False,True,4,2,2025-02-02
Courtyard New York Downtown Manhattan/Financial District,US$360,7.7,Good,2167,3.0,,,"Guest room, 1 King, City view",1 extra-large double bed,False,True,False,4,2,2025-02-02
DoubleTree by Hilton New York Downtown,US$353,7.5,Good,3932,4.0,,,King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
Sixty LES,US$618,7.7,Good,848,4.0,,,Queen Studio,1 large double bed,False,False,True,4,2,2025-02-02
"Holiday Inn Express - Times Square South, an IHG Hotel",US$406,8.2,Very good,2977,3.0,,9.6,Standard King Room,1 extra-large double bed,True,False,True,4,2,2025-02-02
"Club Quarters Hotel Grand Central, New York",US$475,8.3,Very good,4787,4.0,,9.4,Small Queen Room,1 large double bed,False,True,False,4,2,2025-02-02
Moxy NYC Downtown,US$428,8.1,Very good,2002,4.0,,,King Room - Hearing Accessible,1 extra-large double bed,False,False,True,4,2,2025-02-02
Da Vinci Hotel,US$209,7.4,Good,1467,3.0,,9.4,Standard Queen Room,1 large double bed,False,False,True,4,2,2025-02-02
"The Langham, New York, Fifth Avenue","US$1,269",9.1,Superb,492,5.0,,9.4,Superior Room with King Bed,1 extra-large double bed,False,True,True,4,2,2025-02-02
Smyth Tribeca,US$803,8.3,Very good,751,4.0,,9.3,Superior King Room,1 extra-large double bed,False,True,True,4,2,2025-02-02
Element Times Square West,US$360,8.1,Very good,7507,4.0,,,"Guest Room, 1 King",1 extra-large double bed,True,True,False,4,2,2025-02-02
Courtyard by Marriott New York Manhattan/Chelsea,US$441,8.2,Very good,1627,4.0,,9.3,King Room - Hearing Accessible,1 extra-large double bed,False,True,False,4,2,2025-02-02
Hyatt House New York/Chelsea,US$597,8.4,Very good,1735,3.0,,9.5,Den King Room,1 extra-large double bed,True,False,True,4,2,2025-02-02
Riverside Tower Hotel,US$349,8.5,Very good,2267,2.0,,,River View Queen,1 large double bed,False,True,False,4,2,2025-02-02
Millennium Hilton New York One UN Plaza,US$561,7.4,Good,2102,4.0,,,Room with Two Twin Beds - City View,2 single beds,False,False,True,4,2,2025-02-02
Hyatt Grand Central New York,US$464,7.4,Good,2929,4.0,,,Queen Room with Tub - Disability Access,1 large double bed,False,False,True,4,2,2025-02-02
Hyatt Centric Times Square New York,US$702,8.4,Very good,1386,4.0,,9.5,Queen Room with Two Queen Beds with Accessible Shower - Disability Access,2 large double beds,False,False,True,4,2,2025-02-02
Hampton Inn Manhattan Grand Central,US$393,8.0,Very good,1085,3.0,,,King Room - Non-Smoking,1 extra-large double bed,True,False,True,4,2,2025-02-02
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,US$406,8.5,Very good,1783,4.0,,9.3,King Studio,Entire studio•1 bathroom•25m²,True,False,True,4,2,2025-02-02
MADE Hotel,US$608,8.6,Fabulous,1093,4.0,,9.4,Standard King Room,1 extra-large double bed,False,False,True,4,2,2025-02-02
The Gregorian New York City,US$597,8.3,Very good,1085,4.0,,9.4,Double Room,1 double bed,False,True,True,4,2,2025-02-02
Royalton Park Avenue,US$597,8.4,Very good,2338,5.0,,9.3,Superior Queen Room,1 large double bed,False,True,False,4,2,2025-02-02
Ink 48 Hotel,US$436,7.5,Good,2557,4.0,,,King Room,1 extra-large double bed,False,True,True,4,2,2025-02-02
"InterContinental New York Times Square, an IHG Hotel",US$716,7.9,Good,1787,4.0,,,Standard Room,,False,True,False,4,2,2025-02-02
Leon Hotel LES,US$420,8.0,Very good,2563,3.0,,,Deluxe Room,1 double bed,False,True,False,4,2,2025-02-02
Hyatt Centric Midtown 5th Avenue New York,US$638,8.0,Very good,1129,4.0,,,King Room with Roll-In Shower - Disability Access,1 extra-large double bed,False,True,False,4,2,2025-02-02
Iroquois New York Times Square,US$739,8.5,Very good,2625,5.0,1.4,9.7,Superior 1 Queen Bed,1 large double bed,True,True,False,4,3,2025-02-02
Archer Hotel New York,US$741,8.8,Fabulous,1027,4.0,1.8,9.5,Room Type Selected by Hotel,1 double bed,False,True,False,4,3,2025-02-02
Grayson Hotel,US$792,8.5,Very good,1053,4.0,1.8,9.5,King Room,1 extra-large double bed,False,False,True,4,3,2025-02-02
"Hotel Indigo NYC Financial District, an IHG Hotel",US$500,8.8,Fabulous,1540,3.0,7.2,9.5,Standard King Room,1 extra-large double bed,False,False,True,4,3,2025-02-02
The Knickerbocker,"US$1,137",8.6,Fabulous,2308,5.0,1.4,9.5,Superior Room with One King Bed,1 extra-large double bed,False,False,True,4,3,2025-02-02
"The Cloud One New York-Downtown, by the Motel One Group",US$489,8.6,Fabulous,6371,4.0,7.0,9.4,Standard King Room,1 extra-large double bed,False,True,False,4,3,2025-02-02
Courtyard New York Manhattan/Midtown West,US$793,8.6,Fabulous,2126,4.0,2.1,,Midtown King,1 extra-large double bed,False,True,False,4,3,2025-02-02
The Washington by LuxUrban,US$537,7.7,Good,9445,4.0,7.1,9.4,King Room - Non-Smoking,1 extra-large double bed,False,False,True,4,3,2025-02-02
The Gotham Hotel,US$843,8.5,Very good,1709,4.0,1.4,9.5,Midtown Balcony King,1 extra-large double bed,False,False,True,4,3,2025-02-02
Millennium Downtown New York,US$606,7.1,Good,5545,4.0,6.8,,RENOVATED Premier King - Hudson River View - High Floor,1 extra-large double bed,False,True,False,4,3,2025-02-02
M Social Hotel Times Square New York,US$806,8.4,Very good,11794,4.0,0.6,9.6,Social City View King,1 extra-large double bed,False,True,False,4,3,2025-02-02
The Chelsean New York,US$533,7.0,Good,2729,3.0,2.8,,"Guest Room, 1 King",1 extra-large double bed,False,True,True,4,3,2025-02-02
Renaissance New York Chelsea Hotel,US$676,8.1,Very good,1198,4.0,2.8,,"Guest Room, 1 King",1 extra-large double bed,False,True,False,4,3,2025-02-02
Romer Hell's Kitchen,US$854,8.6,Fabulous,2423,4.0,0.6,9.5,Deluxe King,1 extra-large double bed,False,True,False,4,3,2025-02-02
SpringHill Suites by Marriott New York Manhattan/Times Square South,US$595,8.2,Very good,7736,4.0,1.9,,Queen Room - Non-Smoking,1 large double bed,True,True,False,4,3,2025-02-02
Hampton Inn by Hilton New York Times Square,US$744,7.8,Good,2429,3.0,1.0,9.5,King Bed with City View,1 extra-large double bed,True,False,True,4,3,2025-02-02
The Herald by LuxUrban,US$556,7.7,Good,8944,3.0,2.0,9.6,King Room with Roll-in Shower - Mobility Access/Non-Smoking,1 extra-large double bed,False,False,True,4,3,2025-02-02
citizenM New York Bowery,US$729,8.7,Fabulous,3309,4.0,5.4,,King Room,1 extra-large double bed,False,True,True,4,3,2025-02-02
"InterContinental New York Barclay Hotel, an IHG Hotel",US$915,8.1,Very good,1589,5.0,1.5,,Classic Room,,False,False,True,4,3,2025-02-02
City Club Hotel,US$526,7.3,Good,2515,4.0,1.4,,Petite Room,1 double bed,False,True,True,4,3,2025-02-02
LUMA Hotel - Times Square,US$900,8.9,Fabulous,4175,4.0,1.5,9.7,Metro King Studio with Sofa Bed,1 extra-large double bed,False,True,False,4,3,2025-02-02
Wingate by Wyndham New York Midtown South/5th Ave,US$574,8.4,Very good,2387,3.0,1.9,9.5,Queen Room - Non-Smoking,1 large double bed,True,True,False,4,3,2025-02-02
NH Collection New York Madison Avenue,US$815,8.5,Very good,1972,4.0,2.0,9.5,Superior Room,1 large double bed,False,False,True,4,3,2025-02-02
SpringHill Suites by Marriott New York Manhattan Chelsea,US$675,8.3,Very good,10938,4.0,2.5,9.4,Studio King Room,Entire studio•1 bedroom•1 bathroom•19m²,True,True,True,4,3,2025-02-02
Hotel Belleclaire Central Park,US$701,8.1,Very good,5084,4.0,1.6,9.3,Deluxe 1 Queen Bed,1 large double bed,True,True,False,4,3,2025-02-02
"voco Times Square South New York, an IHG Hotel",US$621,8.1,Very good,3797,4.0,1.8,,Standard Room with Full Bed and Tub - Mobility Accessible,1 double bed,False,True,False,4,3,2025-02-02
Hotel AKA NoMad,US$917,8.3,Very good,663,4.0,2.5,9.3,Double Room,1 large double bed,False,True,False,4,3,2025-02-02
Refinery Hotel - New York,"US$1,047",8.6,Fabulous,600,5.0,1.8,9.4,Studio King Room,1 extra-large double bed,False,True,True,4,3,2025-02-02
Motto by Hilton New York City Chelsea,US$756,8.5,Very good,3142,4.0,2.8,9.4,King Room with City View,1 extra-large double bed,False,False,True,4,3,2025-02-02
Executive Hotel Le Soleil New York,US$852,8.6,Fabulous,4532,4.0,2.0,9.5,Executive Queen Room,1 large double bed,False,True,True,4,3,2025-02-02
Hyatt House New York/Chelsea,US$812,8.4,Very good,1735,3.0,2.5,9.5,Den King Room,1 extra-large double bed,True,False,True,4,3,2025-02-02
Courtyard by Marriott New York Manhattan/Chelsea,US$587,8.2,Very good,1627,4.0,2.4,9.3,King Room,1 extra-large double bed,False,True,False,4,3,2025-02-02
Courtyard by Marriott Times Square West,US$687,8.3,Very good,3096,3.0,1.8,,King Room,1 extra-large double bed,False,True,False,4,3,2025-02-02
Sheraton Tribeca New York Hotel,US$558,7.9,Good,3274,4.0,5.6,,Standard King Room,1 extra-large double bed,False,False,True,4,3,2025-02-02
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,US$670,7.9,Good,4899,4.0,2.1,9.5,King Room,1 extra-large double bed,True,True,False,4,3,2025-02-02
Cambria Hotel New York - Chelsea,US$669,7.9,Good,4004,4.0,2.5,,King Bed Room,1 double bed,False,True,True,4,3,2025-02-02
Freehand New York,US$594,8.0,Very good,2236,4.0,3.1,,King Room,1 extra-large double bed,False,True,True,4,3,2025-02-02
Hilton Garden Inn West 35th Street,US$617,8.2,Very good,3056,3.0,2.0,9.5,King Room,1 extra-large double bed,False,False,True,4,3,2025-02-02
Hotel Hayden New York,US$560,7.1,Good,3146,4.0,2.5,,Superior King Room,1 extra-large double bed,False,True,False,4,3,2025-02-02
Courtyard by Marriott New York Manhattan/Central Park,US$868,8.2,Very good,5517,4.0,,9.5,King or Queen Room with City View,1 large double bed,False,True,False,4,3,2025-02-02
Delta Hotels by Marriott New York Times Square,US$668,7.8,Good,4181,4.0,1.6,,King Room,1 extra-large double bed,False,True,False,4,3,2025-02-02
Aura Hotel Times Square Newly Renovated,US$727,7.6,Good,447,4.0,1.3,9.3,Standard Full,1 single bed,False,True,True,4,3,2025-02-02
Hampton Inn Manhattan-35th St Empire State Bldg,US$649,8.2,Very good,6702,3.0,2.0,9.6,King Room - Non-Smoking,1 extra-large double bed,True,True,False,4,3,2025-02-02
